"autoctr","sciname","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","SpecCode"
2333,"Acipenser gueldenstaedtii",4933,3561,"unsexed",8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Azov Sea","810",NA,NA,1,"1992-05-18T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA,4712
2334,"Acipenser gueldenstaedtii",4933,6866,"female",12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1992-05-18T00:00:00.000Z",NA,"1992-05-18T00:00:00.000Z",NA,NA,NA,4712
2335,"Acipenser gueldenstaedtii",4933,6866,"male",11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1992-05-18T00:00:00.000Z",NA,"1992-05-18T00:00:00.000Z",NA,NA,NA,4712
4565,"Acipenser medirostris",2788,52332,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,"TL",NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"2004-11-05T00:00:00.000Z",NA,"2004-11-05T00:00:00.000Z",NA,NA,NA,2592
5357,"Acipenser medirostris",2788,56557,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",56557,100,NA,NA,NA,NA,"Sea of Japan","643",NA,NA,1287,"2006-03-27T16:32:51.000Z",NA,"2006-03-27T16:32:51.000Z",NA,NA,NA,2592
5884,"Acipenser naccarii",2698,59043,"female",8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adriatic Sea",NA,NA,NA,1790,"2007-12-03T22:17:54.000Z",NA,"2007-12-03T22:17:54.000Z",NA,NA,NA,2504
5883,"Acipenser naccarii",2698,59043,"male",6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adriatic Sea",NA,NA,NA,1790,"2007-12-03T22:17:28.000Z",NA,"2007-12-03T22:17:28.000Z",NA,NA,NA,2504
1908,"Acipenser nudiventris",2699,796,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,NA,"Europe",NA,NA,NA,3,"1991-10-17T00:00:00.000Z",NA,"1991-10-17T00:00:00.000Z",NA,NA,NA,2505
4567,"Acipenser nudiventris",2699,52332,"female",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"2004-11-05T00:00:00.000Z",NA,"2004-11-05T00:00:00.000Z",NA,NA,NA,2505
4566,"Acipenser nudiventris",2699,52332,"male",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"2004-11-05T00:00:00.000Z",NA,"2004-11-05T00:00:00.000Z",NA,NA,NA,2505
5886,"Acipenser nudiventris",2699,59043,"female",12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1790,"2007-12-03T22:27:02.000Z",1790,"2007-12-03T22:37:54.000Z",NA,NA,NA,2505
5885,"Acipenser nudiventris",2699,59043,"male",6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1790,"2007-12-03T22:26:31.000Z",1790,"2007-12-03T22:38:08.000Z",NA,NA,NA,2505
3361,"Acipenser oxyrinchus",2789,4639,"female",20,30,4639,NA,NA,NA,NA,NA,NA,NA,182.9,243.8,NA,4639,NA,NA,NA,NA,NA,"Hudson River, New York","840",NA,NA,2,"2001-05-23T00:00:00.000Z",NA,"2001-05-23T00:00:00.000Z",NA,NA,NA,2593
3363,"Acipenser oxyrinchus",2789,4639,"female",27,28,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",1998,190,NA,NA,NA,NA,"St. Lawrence River","840",NA,NA,2,"2001-05-23T00:00:00.000Z",NA,"2001-05-23T00:00:00.000Z",NA,NA,NA,2593
3359,"Acipenser oxyrinchus",2789,4639,"female",8,12,38410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suwannee River, Florida","840",NA,NA,2,"2001-05-23T00:00:00.000Z",NA,"2001-05-23T00:00:00.000Z",NA,NA,NA,2593
3360,"Acipenser oxyrinchus",2789,4639,"male",11,20,4639,NA,NA,NA,NA,NA,NA,NA,121.9,182.9,NA,4639,NA,NA,NA,NA,NA,"Hudson River, New York","840",NA,NA,2,"2001-05-23T00:00:00.000Z",NA,"2001-05-23T00:00:00.000Z",NA,NA,NA,2593
3362,"Acipenser oxyrinchus",2789,4639,"male",22,34,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",1998,165,NA,NA,NA,NA,"St. Lawrence River","840",NA,NA,2,"2001-05-23T00:00:00.000Z",NA,"2001-05-23T00:00:00.000Z",NA,NA,NA,2593
3358,"Acipenser oxyrinchus",2789,4639,"male",7,9,38410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suwannee River, Florida","840",NA,NA,2,"2001-05-23T00:00:00.000Z",NA,"2001-05-23T00:00:00.000Z",NA,NA,NA,2593
5887,"Acipenser oxyrinchus",2789,59043,"female",7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Carolina","840",NA,NA,1790,"2007-12-03T22:58:43.000Z",NA,"2007-12-03T22:58:43.000Z",NA,NA,NA,2593
5888,"Acipenser oxyrinchus",2789,59043,"female",27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Lawrence River","840",NA,NA,1790,"2007-12-03T23:00:05.000Z",1790,"2007-12-03T23:00:56.000Z",NA,NA,NA,2593
8596,"Acipenser oxyrinchus",2789,93252,"female",7,12,93252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chesapeake Bay.","840",1071,NA,2291,"2015-01-20T00:00:00.000Z",NA,"2015-01-20T00:00:00.000Z",NA,NA,NA,2593
5890,"Acipenser persicus",10086,59043,"female",12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian Sea",NA,NA,NA,1790,"2007-12-03T23:06:56.000Z",NA,"2007-12-03T23:06:56.000Z",NA,NA,NA,9763
5889,"Acipenser persicus",10086,59043,"male",8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian Sea",NA,NA,NA,1790,"2007-12-03T23:06:30.000Z",NA,"2007-12-03T23:06:30.000Z",NA,NA,NA,9763
2275,"Acipenser ruthenus",4791,556,"female",5,9,556,7,NA,NA,NA,NA,NA,NA,40,45,"TL",556,43,NA,NA,NA,NA,"Eastern Europe.",NA,NA,NA,1,"1999-03-31T00:00:00.000Z",1016,"2004-11-05T00:00:00.000Z",NA,NA,NA,4604
2276,"Acipenser ruthenus",4791,556,"male",4,5,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",556,35,NA,NA,NA,NA,"Eastern Europe.",NA,NA,NA,1,"1999-03-31T00:00:00.000Z",NA,"1999-03-31T00:00:00.000Z",NA,NA,NA,4604
2277,"Acipenser ruthenus",4791,27368,"female",5,7,27368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1,"1999-01-22T00:00:00.000Z",NA,"1999-01-22T00:00:00.000Z",NA,NA,NA,4604
2278,"Acipenser ruthenus",4791,27368,"male",3,5,27368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1,"1999-01-22T00:00:00.000Z",NA,"1999-01-22T00:00:00.000Z",NA,NA,NA,4604
4568,"Acipenser ruthenus",4791,40476,"female",4,5,NA,NA,NA,NA,NA,NA,NA,NA,40,45,"SL",NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1016,"2004-11-05T00:00:00.000Z",3,"2004-11-05T00:00:00.000Z",NA,NA,NA,4604
4569,"Acipenser ruthenus",4791,40476,"male",3,4,NA,NA,NA,NA,NA,NA,NA,NA,30,40,"SL",NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1016,"2004-11-05T00:00:00.000Z",3,"2004-11-05T00:00:00.000Z",NA,NA,NA,4604
5243,"Acipenser ruthenus",4791,56502,"mixed",6,9,56502,NA,NA,NA,NA,NA,NA,NA,46,61,"TL",56502,NA,NA,NA,NA,NA,"Enisey river","643",NA,NA,1287,"2006-03-20T23:50:31.000Z",NA,"2006-03-20T23:50:31.000Z",NA,NA,NA,4604
5892,"Acipenser ruthenus",4791,59043,"female",5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified",NA,NA,NA,1790,"2007-12-03T23:22:53.000Z",NA,"2007-12-03T23:22:53.000Z",NA,NA,NA,4604
5891,"Acipenser ruthenus",4791,59043,"male",3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not specified",NA,NA,NA,1790,"2007-12-03T23:22:24.000Z",NA,"2007-12-03T23:22:24.000Z",NA,NA,NA,4604
2605,"Acipenser schrenckii",6399,6866,"unsexed",9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",NA,"1994-04-28T00:00:00.000Z",NA,NA,NA,6085
3741,"Acipenser schrenckii",6399,40142,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,117,NA,40142,NA,NA,NA,NA,NA,"Amur river","643",NA,"Maturity values refer to the female brown morphs inhabiting the middle and lower reaches of the  Amur River, which weigh 3,500-5,600 g.",309,"2002-02-28T00:00:00.000Z",2,"2002-05-23T00:00:00.000Z",NA,NA,NA,6085
3673,"Acipenser schrenckii",6399,41072,"female",11,14,41072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Onon","496",NA,"Also Ref. 52332.",309,"2002-01-23T00:00:00.000Z",2,"2004-11-05T00:00:00.000Z",NA,NA,NA,6085
3674,"Acipenser schrenckii",6399,41072,"male",8,10,41072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"River Onon","496",NA,NA,309,"2002-01-23T00:00:00.000Z",2,"2002-05-21T00:00:00.000Z",NA,NA,NA,6085
5871,"Acipenser schrenckii",6399,47439,"male",9,10,47439,NA,NA,NA,NA,NA,NA,NA,108,116,"TL",47439,NA,NA,NA,NA,NA,"Amur River","156",NA,"When fish become mature,the amount of the eggs can be 510000-2800000 in May-June.",1560,"2007-11-20T09:45:01.000Z",NA,"2007-11-20T09:45:01.000Z",NA,NA,NA,6085
5205,"Acipenser schrenckii",6399,56448,"female",10,14,56448,11,NA,NA,NA,NA,NA,NA,105,125,"FL",56448,NA,NA,NA,NA,NA,"Amur river","643",NA,"weight 6-12 (mean 10) kg",1287,"2006-03-15T00:54:30.000Z",1287,"2006-03-15T00:55:23.000Z",NA,NA,NA,6085
5206,"Acipenser schrenckii",6399,56448,"male",7,12,56448,NA,NA,NA,NA,NA,NA,NA,95,110,"FL",56448,NA,NA,NA,NA,NA,"Amur river","643",NA,"weigth 4-10 kg",1287,"2006-03-15T00:56:28.000Z",NA,"2006-03-15T00:56:28.000Z",NA,NA,NA,6085
8174,"Acipenser schrenckii",6399,93286,"female",9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,105,NA,NA,NA,NA,"Amur River","156",NA,"Weight: 6,000 g.",1816,"2013-04-18T00:00:00.000Z",NA,"2013-04-18T00:00:00.000Z",NA,NA,NA,6085
8173,"Acipenser schrenckii",6399,93286,"male",7,8,93286,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,103,NA,NA,NA,NA,"Amur River","156",NA,"Weight: 4,000 g.",1816,"2013-04-18T00:00:00.000Z",NA,"2013-04-19T00:00:00.000Z",NA,NA,NA,6085
4556,"Acipenser sinensis",9084,52325,"female",14,26,52325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yangtze River (below Gezhouba Dam), 1981-82","156",NA,"For all the Yangtze River, and average sex maturit is 18 years (ref:093286).",3,"2004-11-04T00:00:00.000Z",1816,"2013-04-19T00:00:00.000Z",NA,NA,NA,8762
4555,"Acipenser sinensis",9084,52325,"male",8,18,93286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yangtze River (below Gezhouba Dam), 1981-82","156",NA,"For all the Yangtze River, and average sex maturit is 12 years (ref:093286).",3,"2004-11-04T00:00:00.000Z",1816,"2013-04-19T00:00:00.000Z",NA,NA,NA,8762
1790,"Acipenser stellatus",2260,3561,"unsexed",7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Azov Sea","810",NA,NA,1,"1992-05-18T00:00:00.000Z",NA,"1994-09-30T00:00:00.000Z",NA,NA,NA,2065
1791,"Acipenser stellatus",2260,6866,"female",8,10,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,"TL",52332,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",NA,"2004-11-05T00:00:00.000Z",NA,NA,NA,2065
1792,"Acipenser stellatus",2260,6866,"male",5,7,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,"TL",52332,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",3,"2004-11-05T00:00:00.000Z",NA,NA,NA,2065
5894,"Acipenser stellatus",2260,59043,"female",8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian, Black, Azov and Aegean Seas",NA,NA,NA,1790,"2007-12-03T23:33:55.000Z",1790,"2007-12-03T23:34:41.000Z",NA,NA,NA,2065
5893,"Acipenser stellatus",2260,59043,"male",6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian, Black, Azov and Aegean Seas",NA,NA,NA,1790,"2007-12-03T23:33:11.000Z",1790,"2007-12-03T23:34:55.000Z",NA,NA,NA,2065
1793,"Acipenser sturio",2261,2196,"female",8,14,2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black Sea.",NA,NA,NA,34,"1999-10-06T00:00:00.000Z",NA,"1999-10-06T00:00:00.000Z",NA,NA,NA,2066
1794,"Acipenser sturio",2261,2196,"female",14,NA,2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guadalquivir","724",NA,NA,34,"1999-10-06T00:00:00.000Z",NA,"1999-10-06T00:00:00.000Z",NA,NA,NA,2066
1795,"Acipenser sturio",2261,2196,"male",7,9,2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Black Sea.",NA,NA,NA,34,"1999-10-06T00:00:00.000Z",NA,"1999-10-06T00:00:00.000Z",NA,NA,NA,2066
1796,"Acipenser sturio",2261,2196,"male",11,NA,2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guadalquivir","724",NA,NA,34,"1999-10-06T00:00:00.000Z",NA,"1999-10-06T00:00:00.000Z",NA,NA,NA,2066
1797,"Acipenser sturio",2261,6866,"female",8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",NA,"1994-04-28T00:00:00.000Z",NA,NA,NA,2066
1798,"Acipenser sturio",2261,6866,"male",7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",NA,"1994-04-28T00:00:00.000Z",NA,NA,NA,2066
1799,"Acipenser sturio",2261,9988,"unsexed",8,14,NA,11,NA,NA,NA,NA,NA,NA,120,180,"TL",NA,150,NA,NA,NA,NA,"Not specified",NA,NA,NA,10,"1995-12-20T00:00:00.000Z",1,"1999-10-07T00:00:00.000Z",NA,NA,NA,2066
1800,"Acipenser sturio",2261,26160,"female",13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not specified",NA,NA,NA,10,"1998-02-26T00:00:00.000Z",NA,"1998-02-26T00:00:00.000Z",NA,NA,NA,2066
1801,"Acipenser sturio",2261,26160,"male",8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not specified",NA,NA,NA,10,"1998-02-26T00:00:00.000Z",NA,"1998-02-26T00:00:00.000Z",NA,NA,NA,2066
1802,"Acipenser sturio",2261,30578,"female",8,14,30578,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,30578,NA,NA,NA,NA,NA,"Gironde","250",NA,"Weight: 30 kg.",34,"1999-07-20T00:00:00.000Z",NA,"1999-07-20T00:00:00.000Z",NA,NA,NA,2066
1803,"Acipenser sturio",2261,30578,"male",7,11,30578,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,"Gironde","250",NA,"Weight: 20 kg.",34,"1999-07-20T00:00:00.000Z",NA,"1999-07-20T00:00:00.000Z",NA,NA,NA,2066
5896,"Acipenser sturio",2261,59043,"female",11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified",NA,NA,NA,1790,"2007-12-03T23:41:27.000Z",NA,"2007-12-03T23:41:27.000Z",NA,NA,NA,2066
5895,"Acipenser sturio",2261,59043,"male",9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not specified",NA,NA,NA,1790,"2007-12-03T23:40:50.000Z",NA,"2007-12-03T23:40:50.000Z",NA,NA,NA,2066
1951,"Acipenser transmontanus",2790,796,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,"California","840",NA,NA,3,"1991-10-17T00:00:00.000Z",NA,"2004-11-05T00:00:00.000Z",NA,NA,NA,2594
1952,"Acipenser transmontanus",2790,6885,"female",11,34,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fraser River","124C",NA,"Also Ref. 52332.",113,"1996-07-17T00:00:00.000Z",113,"2004-11-05T00:00:00.000Z",NA,NA,NA,2594
1953,"Acipenser transmontanus",2790,6885,"male",11,22,1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fraser River","124C",NA,"Also Ref. 52332.",113,"1996-07-17T00:00:00.000Z",113,"2004-11-05T00:00:00.000Z",NA,NA,NA,2594
3736,"Acipenser transmontanus",2790,34045,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL",34045,160,NA,NA,NA,NA,"lower Columbia River","124C",NA,NA,3,"2002-02-21T00:00:00.000Z",NA,"2021-02-02T00:00:00.000Z",NA,NA,NA,2594
2282,"Huso dauricus",4820,6866,"female",17,23,40142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amur River (estuary population)","643",NA,"Water temperature affects the onset of maturity of females. Females spawn a year earlier during warm years than they would during cold years (Ref. 40142).",1,"1994-04-28T00:00:00.000Z",2,"2002-05-23T00:00:00.000Z",NA,NA,NA,4633
2283,"Huso dauricus",4820,6866,"male",14,21,40142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amur River (estuary population)","643",NA,"Water temperature affects the onset of maturity of females. Females spawn a year earlier during warm years than they would during cold years (Ref. 40142).",1,"1994-04-28T00:00:00.000Z",2,"2002-05-23T00:00:00.000Z",NA,NA,NA,4633
3842,"Huso dauricus",4820,40142,"female",11,16,40142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amur River (middle Amur population)","643",NA,NA,2,"2002-05-23T00:00:00.000Z",NA,"2002-05-23T00:00:00.000Z",NA,NA,NA,4633
5872,"Huso dauricus",4820,47439,"unsexed",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,"TL",NA,NA,NA,NA,NA,NA,"AMUR RIVER",NA,NA,NA,1560,"2007-11-21T10:48:51.000Z",NA,"2007-11-21T10:48:51.000Z",NA,NA,NA,4633
5203,"Huso dauricus",4820,56448,"female",8,15,56448,NA,NA,NA,NA,NA,NA,NA,170,190,"FL",56448,NA,NA,NA,NA,NA,"Amur river","643",NA,"weight 40-80 kg",1287,"2006-03-15T00:48:12.000Z",NA,"2006-03-15T00:48:12.000Z",NA,NA,NA,4633
5204,"Huso dauricus",4820,56448,"male",12,15,56448,NA,NA,NA,NA,NA,NA,NA,170,190,NA,56448,NA,NA,NA,NA,NA,"Amur river","643",NA,"weight 40-55 kg",1287,"2006-03-15T00:49:11.000Z",NA,"2006-03-15T00:49:11.000Z",NA,NA,NA,4633
8185,"Huso dauricus",4820,93286,"female",17,23,93286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amur River (Asia) and the branches, Shanka Lake.",NA,NA,"The branches include Ussri River, Songhua River, Bureya River, Zeya River, Argun River, Shilka River and Onon River.",1816,"2013-04-19T00:00:00.000Z",NA,"2013-04-19T00:00:00.000Z",NA,NA,NA,4633
8184,"Huso dauricus",4820,93286,"male",14,21,93286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amur River (Asia) and the branches, Shanka Lake.",NA,NA,"The branches include Ussri River, Songhua River, Bureya River, Zeya River, Argun River, Shilka River and Onon River.",1816,"2013-04-19T00:00:00.000Z",NA,"2013-04-19T00:00:00.000Z",NA,NA,NA,4633
1804,"Huso huso",2262,6866,"female",13,22,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,"TL",52332,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",3,"2004-11-05T00:00:00.000Z",NA,NA,NA,2067
1805,"Huso huso",2262,6866,"male",10,16,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,"TL",52332,NA,NA,NA,NA,NA,"to be filled",NA,NA,NA,1,"1994-04-28T00:00:00.000Z",3,"2004-11-05T00:00:00.000Z",NA,NA,NA,2067
5898,"Huso huso",2262,59043,"female",14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian, Black, Azov and Adriatic Seas",NA,NA,NA,1790,"2007-12-03T23:50:44.000Z",NA,"2007-12-03T23:50:44.000Z",NA,NA,NA,2067
5897,"Huso huso",2262,59043,"male",10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caspian, Black, Azov and Adriatic Seas",NA,NA,NA,1790,"2007-12-03T23:50:23.000Z",NA,"2007-12-03T23:50:23.000Z",NA,NA,NA,2067
2284,"Pseudoscaphirhynchus kaufmanni",4821,850,"unsexed",6,7,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",2059,45,NA,NA,NA,NA,"Amu Darya","398",NA,"Also Ref. 52332.",3,"1995-11-26T00:00:00.000Z",339,"2004-11-05T00:00:00.000Z",NA,NA,NA,4634
1954,"Scaphirhynchus albus",2791,7019,"female",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","840",NA,NA,10,"1994-05-30T00:00:00.000Z",NA,"1994-05-30T00:00:00.000Z",NA,NA,NA,2595
1955,"Scaphirhynchus albus",2791,7019,"male",5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA","840",NA,NA,10,"1994-05-30T00:00:00.000Z",NA,"1994-05-30T00:00:00.000Z",NA,NA,NA,2595
4576,"Scaphirhynchus albus",2791,52332,"male",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,"TL",NA,NA,NA,NA,NA,NA,"Not specified.",NA,NA,NA,3,"2004-11-05T00:00:00.000Z",NA,"2004-11-05T00:00:00.000Z",NA,NA,NA,2595
4577,"Scaphirhynchus platorynchus",2792,57533,"mixed",5,7,57533,NA,NA,NA,NA,NA,NA,NA,35,NA,"TL",52332,NA,NA,NA,NA,NA,"Not specified","484",NA,NA,3,"2004-11-05T00:00:00.000Z",2,"2008-04-15T00:00:00.000Z",NA,NA,NA,2596
6261,"Oryzias sinensis",43779,59043,"unsexed",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East Asia",NA,NA,NA,1790,"2008-01-29T19:12:00.000Z",NA,"2008-01-29T19:12:00.000Z",NA,NA,NA,52632
3895,"Agonus cataphractus",46,722,"unsexed",1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not given.",NA,NA,NA,1,"2002-07-23T00:00:00.000Z",NA,"2002-07-23T00:00:00.000Z",NA,NA,NA,36
149,"Agonus cataphractus",46,4700,"unsexed",3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"to be filled",NA,NA,"Doubtful.",2,"1990-12-20T00:00:00.000Z",10,"2002-04-19T00:00:00.000Z",NA,NA,NA,36
8187,"Aspidophoroides monopterygius",4353,93326,"male",4.4,5.1,93326,4.7,NA,NA,NA,NA,NA,NA,9.9,10.9,"SL",93326,10.4,NA,NA,NA,NA,"Southern Gulf of St. Lawrence, 2000-2001","124",NA,"No ripe females were found; females at the late ripening stage were on average age 4-5 yrs and 10-11 cm SL.",3,"2013-04-24T18:33:46.000Z",3,"2013-04-26T04:49:41.000Z",NA,NA,NA,4157
5321,"Podothecus sturioides",42094,56527,"unsexed",3,4,56527,NA,NA,NA,NA,NA,NA,NA,22,24,"TL",56527,NA,NA,NA,NA,NA,"Northwest Pacific","643",NA,NA,1287,"2006-03-23T17:14:46.000Z",NA,"2006-03-23T17:14:46.000Z",NA,NA,NA,50366
493,"Albula vulpes",242,26409,"female",NA,NA,5778,1,NA,NA,NA,NA,NA,NA,22,36,"FL",5778,NA,NA,NA,NA,NA,"Southern Florida","840",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"2001-05-30T00:00:00.000Z",NA,NA,NA,228
